BMW,M5,2010,manual,5359,79,4WD,28.68,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Hervey Bay
Mercedes-Benz,GLK-Class,2012,manual,267485,31,Convertible,37.78,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Ipswich
Hyundai,Sonata,1996,auto,238191,88,Coupe,34.74,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Logan City
Volvo,S60,2002,manual,238932,34,Sedan,87.86,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mackay
Cadillac,Escalade EXT,2007,auto,69513,7,Other,68.43,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Maryborough
Ford,Crown Victoria,2000,manual,32848,95,4WD,97.64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mount Isa
Ford,Transit Connect,2013,auto,114851,85,Convertible,22.28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Nambour
Mitsubishi,Diamante,1998,auto,24577,54,Coupe,79.46,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Redcliffe
Pontiac,Vibe,2007,manual,75814,40,Sedan,63.42,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Rockhampton
Audi,Q7,2011,auto,295411,25,Other,48.84,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Sunshine Coast {region}
GMC,Suburban 2500,1996,manual,121352,38,4WD,82.05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Thuringowa
Jaguar,XK Series,2004,auto,68167,11,Convertible,65.68,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Toowoomba
Lincoln,Navigator,2006,auto,58204,29,Coupe,99.27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Townsville
Lexus,LX,2005,auto,40531,24,Sedan,40.93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Adelaide (Capital)
Kia,Optima,2004,auto,88684,64,Other,88.02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gladstone
Subaru,Baja,2006,manual,13680,62,4WD,48.72,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mount Gambier
Kia,Sorento,2005,manual,165993,78,Convertible,22.6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Murray Bridge
BMW,7 Series,2010,manual,82318,57,Coupe,44.48,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Augusta
Ford,Contour,2000,auto,47163,68,Sedan,50.38,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Pirie
BMW,M Roadster,2008,manual,96552,58,Other,66.23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Lincoln
Lotus,Exige,2005,auto,199420,5,4WD,89.13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Victor Harbor
Volkswagen,Passat,2006,auto,153727,1,Convertible,38.55,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Whyalla
Chevrolet,Express 3500,2003,auto,13013,18,Coupe,25.27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Burnie
Ford,Fiesta,2001,manual,284278,77,Sedan,49.14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Clarence
Infiniti,QX56,2009,auto,165598,3,Other,57.14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Devonport
Toyota,Camry Solara,2006,auto,230954,99,4WD,29.95,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Glenorchy
Hyundai,Accent,2001,auto,286592,6,Convertible,88.23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Launceston
Ford,Courier,1989,manual,223673,60,Coupe,42.87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Melbourne (Capital)
Porsche,924 S,1987,auto,61372,14,Sedan,37.33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Benalla
Lotus,Esprit,2003,auto,91868,24,Other,57.03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Ballarat
Acura,Legend,1995,auto,16347,6,4WD,93.63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bendigo
Volvo,C70,1998,auto,52745,63,Convertible,82.81,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Geelong
Dodge,Ram,2007,manual,46958,65,Coupe,89.92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Latrobe City
Pontiac,Grand Prix,2003,auto,79155,52,Sedan,42.32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mildura
Mazda,MPV,1998,auto,37181,2,Other,96.64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Shepparton
GMC,Savana 3500,2007,auto,147455,27,4WD,52.56,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Swan Hill
Toyota,Sequoia,2001,manual,261555,33,Convertible,62.34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wangaratta
Nissan,NV3500,2012,manual,295035,46,Coupe,69.88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Warrnambool
Smart,Fortwo,2011,manual,92615,3,Sedan,33.8,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wodonga
Pontiac,Sunbird,1987,manual,191428,47,Other,55.61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Perth (Capital)
Buick,Coachbuilder,1990,auto,263785,66,4WD,39.65,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Albany
BMW,Z4,2005,auto,63931,85,Convertible,98.27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Broome
Suzuki,Esteem,2002,manual,261189,70,Coupe,94.24,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bunbury
Porsche,Panamera,2011,manual,96579,13,Sedan,32.24,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Geraldton
GMC,Envoy,2002,manual,8987,60,Other,28.87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Fremantle
Dodge,Neon,2000,auto,60982,95,4WD,62.28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Kalgoorlie
Infiniti,IPL G,2012,manual,125526,16,Convertible,38.01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mandurah
Cadillac,Catera,1999,manual,236010,52,Coupe,37.1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Hedland
Ford,F150,1992,auto,99165,96,Sedan,39.63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Sydney (Capital)
Pontiac,GTO,1969,auto,174773,44,Other,35.41,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Albury (NSW-Victoria border)
Cadillac,CTS-V,2011,manual,100627,76,4WD,46.48,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Armidale
Chevrolet,Aveo,2006,auto,120272,77,Convertible,35.7,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bathurst
Pontiac,Grand Prix,1971,manual,250556,99,Coupe,23.24,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Broken Hill
Lincoln,MKX,2009,auto,28922,88,Sedan,31.59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Cessnock
Aston Martin,V8 Vantage,2006,manual,118286,11,Other,34.03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Coffs Harbour
Toyota,Sienna,2005,manual,36199,3,4WD,38.81,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Dubbo
Suzuki,SJ,1985,manual,207825,7,Convertible,85.5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gosford
Chevrolet,Corsica,1992,auto,263126,69,Coupe,55.96,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Goulburn
Cadillac,DeVille,1998,manual,177782,67,Sedan,33.78,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Grafton
Lexus,ES,2001,manual,282932,91,Other,88.51,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Griffith
